ID, RE, T, X00, Y00, U00, V00, P00, X01, Y01, U01, V01, P01, X02, Y02, U02, V02, P02
24, 1.069848e+03, 1.200000e+01, 9.375000e-01, 3.906250e-02, 4.267561e-03, 2.455387e-03, 2.070841e-02, 5.000000e-01, 5.000000e-01, -7.833628e-02, 7.223768e-02, -4.671146e-02, 3.906250e-02, 9.375000e-01, -5.049622e-02, 1.180930e-01, -4.032471e-03
25, 1.069848e+03, 1.250000e+01, 9.375000e-01, 3.906250e-02, 4.701058e-03, 2.713285e-03, 2.119652e-02, 5.000000e-01, 5.000000e-01, -7.540655e-02, 6.747208e-02, -4.703097e-02, 3.906250e-02, 9.375000e-01, -5.098657e-02, 1.172549e-01, -3.429541e-03
26, 1.069848e+03, 1.300000e+01, 9.375000e-01, 3.906250e-02, 5.123243e-03, 2.964316e-03, 2.166778e-02, 5.000000e-01, 5.000000e-01, -7.270359e-02, 6.342769e-02, -4.729563e-02, 3.906250e-02, 9.375000e-01, -5.148464e-02, 1.163998e-01, -2.853195e-03
27, 1.069848e+03, 1.350000e+01, 9.375000e-01, 3.906250e-02, 5.530202e-03, 3.206201e-03, 2.212239e-02, 5.000000e-01, 5.000000e-01, -7.017410e-02, 5.996455e-02, -4.753194e-02, 3.906250e-02, 9.375000e-01, -5.197890e-02, 1.155421e-01, -2.304018e-03
28, 1.069848e+03, 1.400000e+01, 9.375000e-01, 3.906250e-02, 5.918750e-03, 3.437117e-03, 2.256008e-02, 5.000000e-01, 5.000000e-01, -6.779432e-02, 5.695482e-02, -4.775681e-02, 3.906250e-02, 9.375000e-01, -5.245818e-02, 1.146972e-01, -1.781508e-03
29, 1.069848e+03, 1.450000e+01, 9.375000e-01, 3.906250e-02, 6.286379e-03, 3.655639e-03, 2.298005e-02, 5.000000e-01, 5.000000e-01, -6.554964e-02, 5.428956e-02, -4.797943e-02, 3.906250e-02, 9.375000e-01, -5.291358e-02, 1.138793e-01, -1.284776e-03
30, 1.069848e+03, 1.500000e+01, 9.375000e-01, 3.906250e-02, 6.631235e-03, 3.860715e-03, 2.338163e-02, 5.000000e-01, 5.000000e-01, -6.344442e-02, 5.188109e-02, -4.820337e-02, 3.906250e-02, 9.375000e-01, -5.333924e-02, 1.130990e-01, -8.122324e-04
31, 1.069848e+03, 1.550000e+01, 9.375000e-01, 3.906250e-02, 6.952211e-03, 4.051709e-03, 2.376423e-02, 5.000000e-01, 5.000000e-01, -6.149836e-02, 4.966261e-02, -4.842748e-02, 3.906250e-02, 9.375000e-01, -5.373271e-02, 1.123630e-01, -3.619847e-04
32, 1.069848e+03, 1.600000e+01, 9.375000e-01, 3.906250e-02, 7.248973e-03, 4.228416e-03, 2.412738e-02, 5.000000e-01, 5.000000e-01, -5.973411e-02, 4.758833e-02, -4.864757e-02, 3.906250e-02, 9.375000e-01, -5.409408e-02, 1.116735e-01, 6.778512e-05
33, 1.069848e+03, 1.650000e+01, 9.375000e-01, 3.906250e-02, 7.521949e-03, 4.391049e-03, 2.447053e-02, 5.000000e-01, 5.000000e-01, -5.816903e-02, 4.563271e-02, -4.885800e-02, 3.906250e-02, 9.375000e-01, -5.442509e-02, 1.110300e-01, 4.783923e-04
34, 1.069848e+03, 1.700000e+01, 9.375000e-01, 3.906250e-02, 7.772210e-03, 4.540207e-03, 2.479323e-02, 5.000000e-01, 5.000000e-01, -5.681388e-02, 4.379013e-02, -4.905327e-02, 3.906250e-02, 9.375000e-01, -5.472844e-02, 1.104305e-01, 8.707806e-04
35, 1.069848e+03, 1.750000e+01, 9.375000e-01, 3.906250e-02, 8.001252e-03, 4.676731e-03, 2.509502e-02, 5.000000e-01, 5.000000e-01, -5.567200e-02, 4.206948e-02, -4.922864e-02, 3.906250e-02, 9.375000e-01, -5.500701e-02, 1.098721e-01, 1.245246e-03
36, 1.069848e+03, 1.800000e+01, 9.375000e-01, 3.906250e-02, 8.210798e-03, 4.801615e-03, 2.537557e-02, 5.000000e-01, 5.000000e-01, -5.473612e-02, 4.048762e-02, -4.938116e-02, 3.906250e-02, 9.375000e-01, -5.526313e-02, 1.093524e-01, 1.601766e-03
37, 1.069848e+03, 1.850000e+01, 9.375000e-01, 3.906250e-02, 8.402575e-03, 4.915883e-03, 2.563474e-02, 5.000000e-01, 5.000000e-01, -5.398688e-02, 3.906261e-02, -4.951002e-02, 3.906250e-02, 9.375000e-01, -5.549899e-02, 1.088692e-01, 1.939877e-03
38, 1.069848e+03, 1.900000e+01, 9.375000e-01, 3.906250e-02, 8.578150e-03, 5.020481e-03, 2.587261e-02, 5.000000e-01, 5.000000e-01, -5.339428e-02, 3.780811e-02, -4.961655e-02, 3.906250e-02, 9.375000e-01, -5.571602e-02, 1.084208e-01, 2.258908e-03
39, 1.069848e+03, 1.950000e+01, 9.375000e-01, 3.906250e-02, 8.738832e-03, 5.116221e-03, 2.608952e-02, 5.000000e-01, 5.000000e-01, -5.292174e-02, 3.673049e-02, -4.970391e-02, 3.906250e-02, 9.375000e-01, -5.591517e-02, 1.080064e-01, 2.558048e-03
40, 1.069848e+03, 2.000000e+01, 9.375000e-01, 3.906250e-02, 8.885661e-03, 5.203756e-03, 2.628645e-02, 5.000000e-01, 5.000000e-01, -5.253211e-02, 3.582712e-02, -4.977676e-02, 3.906250e-02, 9.375000e-01, -5.609724e-02, 1.076249e-01, 2.836968e-03
41, 1.069848e+03, 2.050000e+01, 9.375000e-01, 3.906250e-02, 9.019444e-03, 5.283600e-03, 2.646458e-02, 5.000000e-01, 5.000000e-01, -5.219217e-02, 3.508556e-02, -4.984016e-02, 3.906250e-02, 9.375000e-01, -5.626288e-02, 1.072759e-01, 3.095371e-03
42, 1.069848e+03, 2.100000e+01, 9.375000e-01, 3.906250e-02, 9.140831e-03, 5.356167e-03, 2.662534e-02, 5.000000e-01, 5.000000e-01, -5.187522e-02, 3.448492e-02, -4.989894e-02, 3.906250e-02, 9.375000e-01, -5.641271e-02, 1.069585e-01, 3.333218e-03
43, 1.069848e+03, 2.150000e+01, 9.375000e-01, 3.906250e-02, 9.250397e-03, 5.421815e-03, 2.677030e-02, 5.000000e-01, 5.000000e-01, -5.156281e-02, 3.399862e-02, -4.995722e-02, 3.906250e-02, 9.375000e-01, -5.654731e-02, 1.066718e-01, 3.550730e-03
44, 1.069848e+03, 2.200000e+01, 9.375000e-01, 3.906250e-02, 9.348723e-03, 5.480891e-03, 2.690127e-02, 5.000000e-01, 5.000000e-01, -5.124535e-02, 3.359796e-02, -5.001816e-02, 3.906250e-02, 9.375000e-01, -5.666777e-02, 1.064142e-01, 3.748830e-03
45, 1.069848e+03, 2.250000e+01, 9.375000e-01, 3.906250e-02, 9.436455e-03, 5.533763e-03, 2.701983e-02, 5.000000e-01, 5.000000e-01, -5.092160e-02, 3.325539e-02, -5.008344e-02, 3.906250e-02, 9.375000e-01, -5.677526e-02, 1.061836e-01, 3.928444e-03
46, 1.069848e+03, 2.300000e+01, 9.375000e-01, 3.906250e-02, 9.514326e-03, 5.580844e-03, 2.712744e-02, 5.000000e-01, 5.000000e-01, -5.059691e-02, 3.294751e-02, -5.015341e-02, 3.906250e-02, 9.375000e-01, -5.687109e-02, 1.059777e-01, 4.090763e-03
47, 1.069848e+03, 2.350000e+01, 9.375000e-01, 3.906250e-02, 9.583164e-03, 5.622595e-03, 2.722562e-02, 5.000000e-01, 5.000000e-01, -5.028089e-02, 3.265691e-02, -5.022753e-02, 3.906250e-02, 9.375000e-01, -5.695666e-02, 1.057940e-01, 4.237582e-03
48, 1.069848e+03, 2.400000e+01, 9.375000e-01, 3.906250e-02, 9.643875e-03, 5.659522e-03, 2.731549e-02, 5.000000e-01, 5.000000e-01, -4.998480e-02, 3.237292e-02, -5.030420e-02, 3.906250e-02, 9.375000e-01, -5.703335e-02, 1.056299e-01, 4.370406e-03
49, 1.069848e+03, 2.450000e+01, 9.375000e-01, 3.906250e-02, 9.697419e-03, 5.692162e-03, 2.739797e-02, 5.000000e-01, 5.000000e-01, -4.971927e-02, 3.209152e-02, -5.038141e-02, 3.906250e-02, 9.375000e-01, -5.710240e-02, 1.054830e-01, 4.490780e-03
50, 1.069848e+03, 2.500000e+01, 9.375000e-01, 3.906250e-02, 9.744773e-03, 5.721069e-03, 2.747378e-02, 5.000000e-01, 5.000000e-01, -4.949235e-02, 3.181432e-02, -5.045714e-02, 3.906250e-02, 9.375000e-01, -5.716492e-02, 1.053509e-01, 4.600224e-03
51, 1.069848e+03, 2.550000e+01, 9.375000e-01, 3.906250e-02, 9.786878e-03, 5.746783e-03, 2.754341e-02, 5.000000e-01, 5.000000e-01, -4.930828e-02, 3.154686e-02, -5.052955e-02, 3.906250e-02, 9.375000e-01, -5.722184e-02, 1.052316e-01, 4.699978e-03
52, 1.069848e+03, 2.600000e+01, 9.375000e-01, 3.906250e-02, 9.824592e-03, 5.769802e-03, 2.760737e-02, 5.000000e-01, 5.000000e-01, -4.916712e-02, 3.129666e-02, -5.059753e-02, 3.906250e-02, 9.375000e-01, -5.727388e-02, 1.051235e-01, 4.791396e-03
53, 1.069848e+03, 2.650000e+01, 9.375000e-01, 3.906250e-02, 9.858646e-03, 5.790564e-03, 2.766589e-02, 5.000000e-01, 5.000000e-01, -4.906503e-02, 3.107123e-02, -5.066031e-02, 3.906250e-02, 9.375000e-01, -5.732159e-02, 1.050251e-01, 4.875195e-03
54, 1.069848e+03, 2.700000e+01, 9.375000e-01, 3.906250e-02, 9.889623e-03, 5.809423e-03, 2.771935e-02, 5.000000e-01, 5.000000e-01, -4.899504e-02, 3.087656e-02, -5.071799e-02, 3.906250e-02, 9.375000e-01, -5.736531e-02, 1.049354e-01, 4.952173e-03
55, 1.069848e+03, 2.750000e+01, 9.375000e-01, 3.906250e-02, 9.917957e-03, 5.826651e-03, 2.776811e-02, 5.000000e-01, 5.000000e-01, -4.894856e-02, 3.071592e-02, -5.077115e-02, 3.906250e-02, 9.375000e-01, -5.740532e-02, 1.048538e-01, 5.022946e-03
56, 1.069848e+03, 2.800000e+01, 9.375000e-01, 3.906250e-02, 9.943942e-03, 5.842438e-03, 2.781241e-02, 5.000000e-01, 5.000000e-01, -4.891663e-02, 3.058941e-02, -5.082065e-02, 3.906250e-02, 9.375000e-01, -5.744179e-02, 1.047795e-01, 5.087846e-03
57, 1.069848e+03, 2.850000e+01, 9.375000e-01, 3.906250e-02, 9.967762e-03, 5.856912e-03, 2.785265e-02, 5.000000e-01, 5.000000e-01, -4.889124e-02, 3.049411e-02, -5.086764e-02, 3.906250e-02, 9.375000e-01, -5.747491e-02, 1.047122e-01, 5.147317e-03
58, 1.069848e+03, 2.900000e+01, 9.375000e-01, 3.906250e-02, 9.989532e-03, 5.870153e-03, 2.788921e-02, 5.000000e-01, 5.000000e-01, -4.886634e-02, 3.042477e-02, -5.091319e-02, 3.906250e-02, 9.375000e-01, -5.750483e-02, 1.046514e-01, 5.201689e-03
59, 1.069848e+03, 2.950000e+01, 9.375000e-01, 3.906250e-02, 1.000932e-02, 5.882212e-03, 2.792243e-02, 5.000000e-01, 5.000000e-01, -4.883829e-02, 3.037478e-02, -5.095809e-02, 3.906250e-02, 9.375000e-01, -5.753179e-02, 1.045966e-01, 5.251216e-03
60, 1.069848e+03, 3.000000e+01, 9.375000e-01, 3.906250e-02, 1.002721e-02, 5.893137e-03, 2.795271e-02, 5.000000e-01, 5.000000e-01, -4.880589e-02, 3.033724e-02, -5.100299e-02, 3.906250e-02, 9.375000e-01, -5.755602e-02, 1.045474e-01, 5.296416e-03
61, 1.069848e+03, 3.050000e+01, 9.375000e-01, 3.906250e-02, 1.004326e-02, 5.902977e-03, 2.798050e-02, 5.000000e-01, 5.000000e-01, -4.877004e-02, 3.030593e-02, -5.104815e-02, 3.906250e-02, 9.375000e-01, -5.757780e-02, 1.045033e-01, 5.337758e-03
62, 1.069848e+03, 3.100000e+01, 9.375000e-01, 3.906250e-02, 1.005761e-02, 5.911793e-03, 2.800615e-02, 5.000000e-01, 5.000000e-01, -4.873306e-02, 3.027599e-02, -5.109331e-02, 3.906250e-02, 9.375000e-01, -5.759743e-02, 1.044636e-01, 5.375475e-03
63, 1.069848e+03, 3.150000e+01, 9.375000e-01, 3.906250e-02, 1.007038e-02, 5.919664e-03, 2.803006e-02, 5.000000e-01, 5.000000e-01, -4.869804e-02, 3.024435e-02, -5.113830e-02, 3.906250e-02, 9.375000e-01, -5.761520e-02, 1.044279e-01, 5.409993e-03
64, 1.069848e+03, 3.200000e+01, 9.375000e-01, 3.906250e-02, 1.008174e-02, 5.926684e-03, 2.805219e-02, 5.000000e-01, 5.000000e-01, -4.866803e-02, 3.020978e-02, -5.118251e-02, 3.906250e-02, 9.375000e-01, -5.763138e-02, 1.043956e-01, 5.441485e-03
65, 1.069848e+03, 3.250000e+01, 9.375000e-01, 3.906250e-02, 1.009188e-02, 5.932958e-03, 2.807279e-02, 5.000000e-01, 5.000000e-01, -4.864552e-02, 3.017266e-02, -5.122554e-02, 3.906250e-02, 9.375000e-01, -5.764621e-02, 1.043663e-01, 5.470457e-03
66, 1.069848e+03, 3.300000e+01, 9.375000e-01, 3.906250e-02, 1.010098e-02, 5.938591e-03, 2.809200e-02, 5.000000e-01, 5.000000e-01, -4.863206e-02, 3.013453e-02, -5.126686e-02, 3.906250e-02, 9.375000e-01, -5.765987e-02, 1.043395e-01, 5.497268e-03
67, 1.069848e+03, 3.350000e+01, 9.375000e-01, 3.906250e-02, 1.010922e-02, 5.943687e-03, 2.810982e-02, 5.000000e-01, 5.000000e-01, -4.862801e-02, 3.009761e-02, -5.130612e-02, 3.906250e-02, 9.375000e-01, -5.767253e-02, 1.043148e-01, 5.522103e-03
68, 1.069848e+03, 3.400000e+01, 9.375000e-01, 3.906250e-02, 1.011675e-02, 5.948336e-03, 2.812622e-02, 5.000000e-01, 5.000000e-01, -4.863262e-02, 3.006421e-02, -5.134296e-02, 3.906250e-02, 9.375000e-01, -5.768428e-02, 1.042921e-01, 5.545067e-03
69, 1.069848e+03, 3.450000e+01, 9.375000e-01, 3.906250e-02, 1.012369e-02, 5.952614e-03, 2.814138e-02, 5.000000e-01, 5.000000e-01, -4.864433e-02, 3.003627e-02, -5.137762e-02, 3.906250e-02, 9.375000e-01, -5.769518e-02, 1.042711e-01, 5.566451e-03
70, 1.069848e+03, 3.500000e+01, 9.375000e-01, 3.906250e-02, 1.013013e-02, 5.956578e-03, 2.815530e-02, 5.000000e-01, 5.000000e-01, -4.866099e-02, 3.001503e-02, -5.141008e-02, 3.906250e-02, 9.375000e-01, -5.770529e-02, 1.042517e-01, 5.586209e-03
71, 1.069848e+03, 3.550000e+01, 9.375000e-01, 3.906250e-02, 1.013613e-02, 5.960266e-03, 2.816815e-02, 5.000000e-01, 5.000000e-01, -4.868035e-02, 3.000091e-02, -5.144065e-02, 3.906250e-02, 9.375000e-01, -5.771462e-02, 1.042337e-01, 5.604605e-03
72, 1.069848e+03, 3.600000e+01, 9.375000e-01, 3.906250e-02, 1.014172e-02, 5.963699e-03, 2.818007e-02, 5.000000e-01, 5.000000e-01, -4.870031e-02, 2.999346e-02, -5.146958e-02, 3.906250e-02, 9.375000e-01, -5.772321e-02, 1.042172e-01, 5.621726e-03
73, 1.069848e+03, 3.650000e+01, 9.375000e-01, 3.906250e-02, 1.014691e-02, 5.966891e-03, 2.819110e-02, 5.000000e-01, 5.000000e-01, -4.871927e-02, 2.999159e-02, -5.149622e-02, 3.906250e-02, 9.375000e-01, -5.773108e-02, 1.042021e-01, 5.637322e-03
74, 1.069848e+03, 3.700000e+01, 9.375000e-01, 3.906250e-02, 1.015172e-02, 5.969842e-03, 2.820159e-02, 5.000000e-01, 5.000000e-01, -4.873620e-02, 2.999377e-02, -5.152138e-02, 3.906250e-02, 9.375000e-01, -5.773827e-02, 1.041882e-01, 5.651833e-03
75, 1.069848e+03, 3.750000e+01, 9.375000e-01, 3.906250e-02, 1.015613e-02, 5.972547e-03, 2.821240e-02, 5.000000e-01, 5.000000e-01, -4.875074e-02, 2.999832e-02, -5.154977e-02, 3.906250e-02, 9.375000e-01, -5.774486e-02, 1.041756e-01, 5.667707e-03
76, 1.069848e+03, 3.800000e+01, 9.375000e-01, 3.906250e-02, 1.016015e-02, 5.975039e-03, 2.822032e-02, 5.000000e-01, 5.000000e-01, -4.876310e-02, 3.000370e-02, -5.157243e-02, 3.906250e-02, 9.375000e-01, -5.775084e-02, 1.041641e-01, 5.678961e-03
77, 1.069848e+03, 3.850000e+01, 9.375000e-01, 3.906250e-02, 1.016380e-02, 5.977293e-03, 2.822893e-02, 5.000000e-01, 5.000000e-01, -4.877385e-02, 3.000866e-02, -5.159763e-02, 3.906250e-02, 9.375000e-01, -5.775634e-02, 1.041536e-01, 5.691587e-03
78, 1.069848e+03, 3.900000e+01, 9.375000e-01, 3.906250e-02, 1.016711e-02, 5.979354e-03, 2.823680e-02, 5.000000e-01, 5.000000e-01, -4.878383e-02, 3.001241e-02, -5.162230e-02, 3.906250e-02, 9.375000e-01, -5.776138e-02, 1.041439e-01, 5.703030e-03
79, 1.069848e+03, 3.950000e+01, 9.375000e-01, 3.906250e-02, 1.017010e-02, 5.981214e-03, 2.824497e-02, 5.000000e-01, 5.000000e-01, -4.879389e-02, 3.001464e-02, -5.164733e-02, 3.906250e-02, 9.375000e-01, -5.776604e-02, 1.041351e-01, 5.714658e-03
80, 1.069848e+03, 4.000000e+01, 9.375000e-01, 3.906250e-02, 1.017280e-02, 5.982916e-03, 2.825081e-02, 5.000000e-01, 5.000000e-01, -4.880474e-02, 3.001543e-02, -5.166635e-02, 3.906250e-02, 9.375000e-01, -5.777035e-02, 1.041269e-01, 5.722347e-03
81, 1.069848e+03, 4.050000e+01, 9.375000e-01, 3.906250e-02, 1.017528e-02, 5.984451e-03, 2.825752e-02, 5.000000e-01, 5.000000e-01, -4.881687e-02, 3.001520e-02, -5.168830e-02, 3.906250e-02, 9.375000e-01, -5.777441e-02, 1.041194e-01, 5.731954e-03
82, 1.069848e+03, 4.100000e+01, 9.375000e-01, 3.906250e-02, 1.017755e-02, 5.985881e-03, 2.826368e-02, 5.000000e-01, 5.000000e-01, -4.883047e-02, 3.001457e-02, -5.170853e-02, 3.906250e-02, 9.375000e-01, -5.777820e-02, 1.041123e-01, 5.740602e-03
83, 1.069848e+03, 4.150000e+01, 9.375000e-01, 3.906250e-02, 1.017966e-02, 5.987188e-03, 2.826944e-02, 5.000000e-01, 5.000000e-01, -4.884544e-02, 3.001416e-02, -5.172763e-02, 3.906250e-02, 9.375000e-01, -5.778177e-02, 1.041057e-01, 5.748582e-03
84, 1.069848e+03, 4.200000e+01, 9.375000e-01, 3.906250e-02, 1.018164e-02, 5.988423e-03, 2.827502e-02, 5.000000e-01, 5.000000e-01, -4.886145e-02, 3.001452e-02, -5.174664e-02, 3.906250e-02, 9.375000e-01, -5.778512e-02, 1.040995e-01, 5.756529e-03
85, 1.069848e+03, 4.250000e+01, 9.375000e-01, 3.906250e-02, 1.018350e-02, 5.989577e-03, 2.827991e-02, 5.000000e-01, 5.000000e-01, -4.887802e-02, 3.001604e-02, -5.176267e-02, 3.906250e-02, 9.375000e-01, -5.778827e-02, 1.040937e-01, 5.763179e-03
86, 1.069848e+03, 4.300000e+01, 9.375000e-01, 3.906250e-02, 1.018525e-02, 5.990668e-03, 2.828482e-02, 5.000000e-01, 5.000000e-01, -4.889462e-02, 3.001888e-02, -5.177889e-02, 3.906250e-02, 9.375000e-01, -5.779121e-02, 1.040882e-01, 5.770016e-03
87, 1.069848e+03, 4.350000e+01, 9.375000e-01, 3.906250e-02, 1.018691e-02, 5.991689e-03, 2.828961e-02, 5.000000e-01, 5.000000e-01, -4.891077e-02, 3.002300e-02, -5.179465e-02, 3.906250e-02, 9.375000e-01, -5.779398e-02, 1.040832e-01, 5.776870e-03
88, 1.069848e+03, 4.400000e+01, 9.375000e-01, 3.906250e-02, 1.018847e-02, 5.992658e-03, 2.829371e-02, 5.000000e-01, 5.000000e-01, -4.892608e-02, 3.002817e-02, -5.180906e-02, 3.906250e-02, 9.375000e-01, -5.779653e-02, 1.040784e-01, 5.782610e-03
89, 1.069848e+03, 4.450000e+01, 9.375000e-01, 3.906250e-02, 1.018994e-02, 5.993566e-03, 2.829783e-02, 5.000000e-01, 5.000000e-01, -4.894032e-02, 3.003403e-02, -5.182306e-02, 3.906250e-02, 9.375000e-01, -5.779891e-02, 1.040740e-01, 5.788379e-03
90, 1.069848e+03, 4.500000e+01, 9.375000e-01, 3.906250e-02, 1.019130e-02, 5.994418e-03, 2.830155e-02, 5.000000e-01, 5.000000e-01, -4.895340e-02, 3.004019e-02, -5.183654e-02, 3.906250e-02, 9.375000e-01, -5.780112e-02, 1.040700e-01, 5.793714e-03
91, 1.069848e+03, 4.550000e+01, 9.375000e-01, 3.906250e-02, 1.019257e-02, 5.995202e-03, 2.830517e-02, 5.000000e-01, 5.000000e-01, -4.896540e-02, 3.004629e-02, -5.184964e-02, 3.906250e-02, 9.375000e-01, -5.780317e-02, 1.040662e-01, 5.798905e-03
92, 1.069848e+03, 4.600000e+01, 9.375000e-01, 3.906250e-02, 1.019374e-02, 5.995941e-03, 2.830851e-02, 5.000000e-01, 5.000000e-01, -4.897648e-02, 3.005202e-02, -5.186200e-02, 3.906250e-02, 9.375000e-01, -5.780507e-02, 1.040627e-01, 5.803554e-03
93, 1.069848e+03, 4.650000e+01, 9.375000e-01, 3.906250e-02, 1.019482e-02, 5.996612e-03, 2.831163e-02, 5.000000e-01, 5.000000e-01, -4.898688e-02, 3.005718e-02, -5.187398e-02, 3.906250e-02, 9.375000e-01, -5.780685e-02, 1.040594e-01, 5.807933e-03
94, 1.069848e+03, 4.700000e+01, 9.375000e-01, 3.906250e-02, 1.019582e-02, 5.997236e-03, 2.831479e-02, 5.000000e-01, 5.000000e-01, -4.899684e-02, 3.006171e-02, -5.188566e-02, 3.906250e-02, 9.375000e-01, -5.780852e-02, 1.040564e-01, 5.812381e-03
95, 1.069848e+03, 4.750000e+01, 9.375000e-01, 3.906250e-02, 1.019674e-02, 5.997814e-03, 2.831740e-02, 5.000000e-01, 5.000000e-01, -4.900658e-02, 3.006564e-02, -5.189634e-02, 3.906250e-02, 9.375000e-01, -5.781008e-02, 1.040535e-01, 5.815984e-03
96, 1.069848e+03, 4.800000e+01, 9.375000e-01, 3.906250e-02, 1.019759e-02, 5.998351e-03, 2.832006e-02, 5.000000e-01, 5.000000e-01, -4.901623e-02, 3.006907e-02, -5.190691e-02, 3.906250e-02, 9.375000e-01, -5.781155e-02, 1.040508e-01, 5.819679e-03
97, 1.069848e+03, 4.850000e+01, 9.375000e-01, 3.906250e-02, 1.019839e-02, 5.998848e-03, 2.832264e-02, 5.000000e-01, 5.000000e-01, -4.902588e-02, 3.007219e-02, -5.191693e-02, 3.906250e-02, 9.375000e-01, -5.781295e-02, 1.040483e-01, 5.823278e-03
98, 1.069848e+03, 4.900000e+01, 9.375000e-01, 3.906250e-02, 1.019914e-02, 5.999323e-03, 2.832519e-02, 5.000000e-01, 5.000000e-01, -4.903554e-02, 3.007515e-02, -5.192635e-02, 3.906250e-02, 9.375000e-01, -5.781427e-02, 1.040459e-01, 5.826702e-03
99, 1.069848e+03, 4.950000e+01, 9.375000e-01, 3.906250e-02, 1.019984e-02, 5.999764e-03, 2.832737e-02, 5.000000e-01, 5.000000e-01, -4.904515e-02, 3.007810e-02, -5.193515e-02, 3.906250e-02, 9.375000e-01, -5.781553e-02, 1.040437e-01, 5.829719e-03
100, 1.069848e+03, 5.000000e+01, 9.375000e-01, 3.906250e-02, 1.020051e-02, 6.000187e-03, 2.832955e-02, 5.000000e-01, 5.000000e-01, -4.905461e-02, 3.008118e-02, -5.194358e-02, 3.906250e-02, 9.375000e-01, -5.781671e-02, 1.040415e-01, 5.832731e-03
0, 1.079970e+03, 0.000000e+00, 9.375000e-01, 3.906250e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 5.000000e-01, 5.000000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00, 3.906250e-02, 9.375000e-01, 0.000000e+00, 0.000000e+00, 0.000000e+00
1, 1.079970e+03, 5.000000e-01, 9.375000e-01, 3.906250e-02, -1.090527e-03, -6.102352e-04, 2.625104e-03, 5.000000e-01, 5.000000e-01, -2.036517e-02, 1.030751e-03, -6.303734e-04, 3.906250e-02, 9.375000e-01, -4.483808e-02, 1.282122e-01, -2.940366e-02
2, 1.079970e+03, 1.000000e+00, 9.375000e-01, 3.906250e-02, -1.114131e-03, -6.587932e-04, 2.828491e-03, 5.000000e-01, 5.000000e-01, -2.788397e-02, 3.481684e-03, -1.724203e-04, 3.906250e-02, 9.375000e-01, -4.471403e-02, 1.292116e-01, -1.900553e-02
3, 1.079970e+03, 1.500000e+00, 9.375000e-01, 3.906250e-02, -1.127172e-03, -6.891679e-04, 4.042084e-03, 5.000000e-01, 5.000000e-01, -3.328651e-02, 7.073406e-03, 5.069943e-04, 3.906250e-02, 9.375000e-01, -4.525545e-02, 1.280789e-01, -1.601408e-02
4, 1.079970e+03, 2.000000e+00, 9.375000e-01, 3.906250e-02, -1.208239e-03, -7.516839e-04, 5.602508e-03, 5.000000e-01, 5.000000e-01, -3.879662e-02, 1.205190e-02, 1.193369e-03, 3.906250e-02, 9.375000e-01, -4.562368e-02, 1.273301e-01, -1.495932e-02
5, 1.079970e+03, 2.500000e+00, 9.375000e-01, 3.906250e-02, -1.311734e-03, -8.278131e-04, 7.114606e-03, 5.000000e-01, 5.000000e-01, -4.545930e-02, 1.863488e-02, 1.789415e-03, 3.906250e-02, 9.375000e-01, -4.584099e-02, 1.268610e-01, -1.446848e-02
6, 1.079970e+03, 3.000000e+00, 9.375000e-01, 3.906250e-02, -1.370922e-03, -8.823074e-04, 8.444760e-03, 5.000000e-01, 5.000000e-01, -5.373197e-02, 2.694126e-02, 2.214985e-03, 3.906250e-02, 9.375000e-01, -4.597459e-02, 1.265317e-01, -1.412785e-02
7, 1.079970e+03, 3.500000e+00, 9.375000e-01, 3.906250e-02, -1.339310e-03, -8.870727e-04, 9.576776e-03, 5.000000e-01, 5.000000e-01, -6.385998e-02, 3.713457e-02, 2.360940e-03, 3.906250e-02, 9.375000e-01, -4.606726e-02, 1.262635e-01, -1.380964e-02
8, 1.079970e+03, 4.000000e+00, 9.375000e-01, 3.906250e-02, -1.198492e-03, -8.276638e-04, 1.053150e-02, 5.000000e-01, 5.000000e-01, -7.608289e-02, 4.957095e-02, 2.081159e-03, 3.906250e-02, 9.375000e-01, -4.614381e-02, 1.260139e-01, -1.346854e-02
9, 1.079970e+03, 4.500000e+00, 9.375000e-01, 3.906250e-02, -9.563678e-04, -7.042379e-04, 1.134397e-02, 5.000000e-01, 5.000000e-01, -9.109519e-02, 6.580442e-02, 1.166361e-03, 3.906250e-02, 9.375000e-01, -4.621935e-02, 1.257590e-01, -1.308726e-02
10, 1.079970e+03, 5.000000e+00, 9.375000e-01, 3.906250e-02, -6.413592e-04, -5.298526e-04, 1.205530e-02, 5.000000e-01, 5.000000e-01, -1.095822e-01, 8.968775e-02, -7.583622e-04, 3.906250e-02, 9.375000e-01, -4.630357e-02, 1.254842e-01, -1.266004e-02
11, 1.079970e+03, 5.500000e+00, 9.375000e-01, 3.906250e-02, -2.926988e-04, -3.259705e-04, 1.270717e-02, 5.000000e-01, 5.000000e-01, -1.281809e-01, 1.205571e-01, -4.230266e-03, 3.906250e-02, 9.375000e-01, -4.640320e-02, 1.251805e-01, -1.218668e-02
